Data;USDBRL;IBOVESPA;OURO;S&P;GEBR10Y Index
25/02/2025;5,7522;125979,5;2914,98;5955,25;14,789
26/02/2025;5,8123;124768,71;2916,39;5956,06;15,088
27/02/2025;5,8315;124798,96;2877,52;5861,57;15,105
28/02/2025;5,8844;122799,09;2857,83;5954,5;15,262
03/03/2025;5,8844;122799,09;2892,73;5849,72;15,262
04/03/2025;5,8844;122799,09;2917,89;5778,15;15,262
05/03/2025;5,7558;123046,85;2919,39;5842,63;14,997
06/03/2025;5,7629;123357,55;2911,8;5738,52;15,119
07/03/2025;5,7896;125034,63;2909,1;5770,2;14,829
10/03/2025;5,8554;124519,38;2888,71;5614,56;14,917
11/03/2025;5,8104;123507,35;2915,9;5572,07;14,776
12/03/2025;5,8;123863,5;2934,77;5599,3;14,919
13/03/2025;5,7997;125637,11;2989,18;5521,52;14,778
14/03/2025;5,7421;128957,09;2984,16;5638,94;14,809
17/03/2025;5,6838;130833,96;3000,6;5675,12;14,733
18/03/2025;5,6713;131474,73;3034,73;5614,66;14,611
19/03/2025;5,6483;132508,45;3047,79;5675,29;14,518
20/03/2025;5,6805;131954,9;3044,9;5662,89;14,83
21/03/2025;5,7283;132344,88;3022,15;5667,56;14,837
24/03/2025;5,7645;131321,44;3011,04;5767,57;15,048
25/03/2025;5,6994;132067,69;3020,09;5776,65;15,056
26/03/2025;5,7352;132519,63;3019,38;5712,2;15,15
27/03/2025;5,7457;133148,75;3057,29;5693,31;15,093
28/03/2025;5,761;131902,18;3085,12;5580,94;15,12
31/03/2025;5,7057;130259,54;3123,57;5611,85;15,078
01/04/2025;5,6825;131147,29;3113,38;5633,07;14,941
02/04/2025;5,6591;131190,34;3134,17;5670,97;14,988
03/04/2025;5,63;131140,65;3115,34;5396,52;14,736
04/04/2025;5,8423;127256;3038,24;5074,08;14,722
07/04/2025;5,9144;125588,09;2983,28;5062,25;14,858
08/04/2025;6,0118;123931,89;2983,27;4982,77;14,928
09/04/2025;5,8252;127795,93;3082,7;5456,9;14,945
10/04/2025;5,8856;126354,75;3176,23;5268,05;15,144
11/04/2025;5,8668;127682,4;3237,61;5363,36;14,804
14/04/2025;5,8552;129453,91;3210,93;5405,97;14,609
15/04/2025;5,8862;129245,39;3230,72;5396,63;14,647
16/04/2025;5,867;128316,89;3343,12;5275,7;14,649
17/04/2025;5,8071;129650,03;3326,85;5282,7;14,56
18/04/2025;5,8071;129650,03;3326,85;5282,7;14,56
21/04/2025;5,8071;129650,03;3423,98;5158,2;14,56
22/04/2025;5,7247;130464,38;3380,63;5287,76;14,696
23/04/2025;5,7089;132216,07;3288,34;5375,86;14,562
24/04/2025;5,6829;134580,43;3349,43;5484,77;14,306
25/04/2025;5,6833;134739,28;3319,72;5525,21;14,283
28/04/2025;5,6549;135015,89;3343,98;5528,75;14,262
29/04/2025;5,6209;135092,99;3317,41;5560,83;14,218
30/04/2025;5,6734;135066,97;3288,71;5569,06;14,072
01/05/2025;5,6734;135066,97;3239,2;5604,14;14,072
02/05/2025;5,6572;135133,88;3240,49;5686,67;14,063
05/05/2025;5,6877;133491,23;3334,12;5650,38;14,1
06/05/2025;5,7141;133515,82;3431,77;5606,91;13,978
07/05/2025;5,7453;133397,52;3364,5;5631,28;13,898
08/05/2025;5,663;136231,9;3305,72;5663,94;13,859
09/05/2025;5,6541;136511,88;3324,98;5659,91;13,761
12/05/2025;5,6754;136563,18;3236,39;5844,19;13,85
13/05/2025;5,6081;138963,11;3250,31;5886,55;14,002
14/05/2025;5,6379;138422,84;3177,25;5892,58;14,151
15/05/2025;5,6827;139334,38;3240,1;5916,93;13,996
16/05/2025;5,6651;139187,39;3203,65;5958,38;14,012
19/05/2025;5,6521;139636,41;3229,56;5963,6;14,001
20/05/2025;5,6681;140109,63;3290,13;5940,46;14,076
21/05/2025;5,646;137881,27;3314,96;5844,61;14,205
22/05/2025;5,708;137272,59;3294,52;5842,01;14,15
23/05/2025;5,6467;137824,29;3357,51;5802,82;14,122
26/05/2025;5,669;138136,14;3343,84;5802,82;14,062
27/05/2025;5,6424;139541,23;3300,87;5921,54;13,932
28/05/2025;5,6899;138887,81;3287,48;5888,55;13,979
29/05/2025;5,6674;138533,7;3317,94;5912,17;13,967
30/05/2025;5,7231;137026,62;3289,25;5911,69;14,021
02/06/2025;5,6734;136786,65;3381,59;5935,94;14,03
